entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label,anomaly_type,event_id
u_00166,user,2026-01-17 07:49:00,103.221.178.184,India,iot_hub,password,16.28,download > login > download > download > read_file > search,ios-89-20:02:8c:2d:98:e7,normal,none,evt_002190
u_00050,user,2026-01-17 07:58:00,45.83.87.78,Singapore,source_repo,token,7.79,download > download > logout > download > login,linux-56-1a:05:66:ff:ea:a1,normal,none,evt_002191
u_00053,user,2026-01-17 08:05:00,45.6.213.61,Singapore,fileshare,password,14.14,search > read_file > read_file > login > download > search,linux-96-bf:a3:58:01:1f:4c,normal,none,evt_002192
u_00117,user,2026-01-17 08:07:00,103.81.62.9,India,fileshare,token,3.46,login > search > download,win-47-20:1e:e1:cb:38:d6,normal,none,evt_002193
u_00135,user,2026-01-17 08:09:00,103.196.220.89,India,source_repo,password,3.11,login > logout > search > search > download > read_file,android-31-8a:c3:0f:ee:5d:7f,normal,none,evt_002194
u_00162,user,2026-01-17 08:09:00,51.22.169.190,United Kingdom,ticketing_portal,biometric,10.82,logout > read_file > logout,win-56-57:a3:b8:dc:66:ee,normal,none,evt_002195
u_00245,user,2026-01-17 08:14:00,51.188.61.243,United Kingdom,api_gateway,token,14.85,logout > download > login,win-52-8f:85:48:c4:98:41,normal,none,evt_002196
u_00109,user,2026-01-17 08:18:00,51.238.202.91,United Kingdom,fileshare,biometric,12.54,search > search > download > download > read_file,win-82-b1:86:24:ff:71:0b,normal,none,evt_002197
u_00144,user,2026-01-17 08:31:00,34.190.156.87,United States,vpn_gateway,token,21.85,login > read_file > logout > login > login > logout,linux-85-a1:66:41:08:15:29,normal,none,evt_002198
u_00130,user,2026-01-17 08:35:00,51.0.135.42,United Kingdom,source_repo,token,22.2,download > login > login > logout > download,ios-78-a1:4d:59:6f:a9:c7,normal,none,evt_002199
u_00026,user,2026-01-17 08:41:00,45.246.49.187,Singapore,ticketing_portal,biometric,9.83,read_file > login > login > logout > read_file > logout,ios-66-3f:44:0f:23:6f:7a,normal,none,evt_002200
u_00164,user,2026-01-17 08:42:00,45.44.175.69,Singapore,payment_service,token,8.36,read_file > download > download > download > download,ios-21-6e:30:88:d9:fc:72,normal,none,evt_002201
u_00244,user,2026-01-17 08:46:00,45.217.77.38,Singapore,ticketing_portal,token,7.63,download > download > download > read_file > read_file > logout,linux-63-9b:1e:47:3e:a3:54,normal,none,evt_002202
u_00208,user,2026-01-17 08:50:00,103.232.29.86,India,source_repo,password,15.79,read_file > read_file > logout > search > download,win-16-d9:97:57:c1:d8:5b,normal,none,evt_002203
u_00163,user,2026-01-17 09:11:00,51.203.70.233,United Kingdom,vpn_gateway,token,7.98,download > read_file > login,android-61-cc:f5:44:09:52:a3,normal,none,evt_002204
u_00176,user,2026-01-17 09:12:00,45.208.208.197,Singapore,payment_service,token,6.27,read_file > read_file > read_file > read_file > read_file,linux-11-73:3f:55:74:52:64,normal,none,evt_002205
u_00043,user,2026-01-17 09:15:00,51.5.165.204,United Kingdom,source_repo,biometric,11.2,login > login > read_file > read_file > search,win-91-d9:80:bb:85:44:cc,normal,none,evt_002206
u_00220,user,2026-01-17 09:28:00,45.220.51.63,Singapore,source_repo,token,14.09,read_file > download > login,win-14-e7:f2:d4:41:a1:89,normal,none,evt_002207
u_00207,user,2026-01-17 09:30:00,51.94.86.16,United Kingdom,api_gateway,biometric,19.73,download > read_file > login,android-61-22:73:b1:f7:d9:19,normal,none,evt_002208
u_00210,user,2026-01-17 09:44:00,51.66.238.146,United Kingdom,source_repo,biometric,7.75,search > download > logout,linux-47-32:89:eb:7c:59:1b,normal,none,evt_002209
e_00184,edge_device,2026-01-17 09:58:00,88.41.135.98,Germany,mailbox,password,3.07,login > auth > list_resources > escalate > read_file > download,ios-49-9c:59:03:12:ed:9a,anomaly,credential_stuffing,evt_002210
u_00163,user,2026-01-17 10:11:00,51.58.119.227,United Kingdom,vpn_gateway,token,10.58,logout > login > logout > login > download > download,android-61-cc:f5:44:09:52:a3,normal,none,evt_002211
u_00010,user,2026-01-17 10:18:00,45.116.187.5,Singapore,ticketing_portal,password,15.84,logout > search > logout,ios-18-a6:a0:15:c1:6a:c9,normal,none,evt_002212
u_00222,user,2026-01-17 10:20:00,103.26.219.194,India,source_repo,token,7.49,read_file > read_file > logout > search > search > logout,linux-58-8b:3e:7f:1b:a4:c2,normal,none,evt_002213
u_00094,user,2026-01-17 10:33:00,45.83.227.72,Singapore,ticketing_portal,password,10.13,search > read_file > download,ios-30-c3:1a:7b:a0:74:b3,normal,none,evt_002214
u_00216,user,2026-01-17 10:37:00,103.68.169.2,India,fileshare,biometric,11.71,logout > download > login > read_file > download > search,android-97-3c:f1:1b:39:56:09,normal,none,evt_002215
u_00095,user,2026-01-17 10:39:00,103.140.211.15,India,source_repo,password,10.85,download > download > download,linux-86-92:2a:5d:01:0a:56,normal,none,evt_002216
u_00196,user,2026-01-17 10:45:00,51.131.162.183,United Kingdom,fileshare,biometric,13.01,search > login > read_file > logout > download > search,ios-11-60:4a:96:44:f7:4c,normal,none,evt_002217
u_00098,user,2026-01-17 11:09:00,103.49.156.135,India,fileshare,password,13.7,download > login > search > search,android-19-18:ae:ba:1e:fa:52,normal,none,evt_002218
u_00036,user,2026-01-17 11:13:00,43.244.130.141,Japan,vpn_gateway,password,15.56,search > logout > logout > login,android-90-09:01:01:28:0d:d1,normal,none,evt_002219
u_00027,user,2026-01-17 11:17:00,45.251.186.1,Singapore,fileshare,password,10.76,download > read_file > login > search > login,ios-80-f2:ab:ea:da:7b:c5,normal,none,evt_002220
u_00128,user,2026-01-17 11:23:00,51.90.118.108,United Kingdom,vpn_gateway,biometric,4.24,download > search > read_file > login > logout > login,win-57-85:08:82:ef:6f:46,normal,none,evt_002221
u_00094,user,2026-01-17 11:34:00,45.189.138.253,Singapore,admin_panel,password,11.99,download > search > read_file > read_file,ios-30-c3:1a:7b:a0:74:b3,normal,none,evt_002222
u_00168,user,2026-01-17 11:38:00,103.11.154.121,India,mailbox,token,8.78,read_file > login > search > login > logout,ios-79-85:cf:38:b6:0b:1a,normal,none,evt_002223
u_00133,user,2026-01-17 11:48:00,51.239.36.95,United Kingdom,fileshare,password,10.02,login > login > logout > logout > search,linux-21-b5:8c:d4:b4:26:11,normal,none,evt_002224
u_00114,user,2026-01-17 11:51:00,45.137.118.236,Singapore,ticketing_portal,token,11.52,download > logout > login,ios-13-ef:ae:e9:90:15:06,normal,none,evt_002225
u_00041,user,2026-01-17 11:57:00,88.82.204.83,Germany,vpn_gateway,biometric,11.87,search > search > search,android-46-27:68:d7:37:f2:96,normal,none,evt_002226
u_00017,user,2026-01-17 12:08:00,51.23.169.199,United Kingdom,vpn_gateway,password,11.17,download > read_file > read_file,linux-96-7f:80:6f:24:ef:03,normal,none,evt_002227
u_00043,user,2026-01-17 12:24:00,51.206.113.37,United Kingdom,vpn_gateway,biometric,11.69,read_file > search > read_file,win-91-d9:80:bb:85:44:cc,normal,none,evt_002228
u_00153,user,2026-01-17 12:45:00,51.90.133.96,United Kingdom,fileshare,biometric,13.47,download > read_file > login > read_file > login > login,android-39-d3:2b:4a:36:22:17,normal,none,evt_002229
u_00103,user,2026-01-17 12:56:00,103.1.20.40,India,api_gateway,biometric,13.95,read_file > login > login > search > logout,android-68-2d:72:ea:64:2f:e0,normal,none,evt_002230
u_00042,user,2026-01-17 13:00:00,103.56.53.225,India,fileshare,token,12.23,search > logout > download > download,ios-58-a5:96:a7:9d:50:3f,normal,none,evt_002231
u_00218,user,2026-01-17 13:06:00,51.17.174.125,United Kingdom,mailbox,biometric,13.41,read_file > login > login > login > logout,android-73-46:d8:0d:99:f0:a8,normal,none,evt_002232
u_00055,user,2026-01-17 13:52:00,103.107.82.34,India,mailbox,token,12.26,logout > login > read_file,ios-10-dd:bd:bd:64:cd:61,normal,none,evt_002233
u_00086,user,2026-01-17 13:55:00,103.211.201.149,India,mailbox,biometric,11.76,search > download > login,win-57-70:49:a3:c1:00:8d,normal,none,evt_002234
u_00111,user,2026-01-17 14:11:00,88.105.138.5,Germany,source_repo,biometric,8.41,logout > search > login > download > download > read_file,ios-41-aa:68:70:6e:cc:a2,anomaly,impossible_travel,evt_002235
u_00042,user,2026-01-17 14:18:00,103.254.6.37,India,mailbox,password,7.84,logout > read_file > search,ios-58-a5:96:a7:9d:50:3f,normal,none,evt_002236
u_00203,user,2026-01-17 14:29:00,103.152.58.92,India,mailbox,token,13.17,search > login > logout,linux-83-4e:23:bc:6d:18:b0,normal,none,evt_002237
u_00137,user,2026-01-17 14:34:00,45.123.137.119,Singapore,ticketing_portal,biometric,13.95,read_file > logout > login > login > search > logout,win-16-d9:c5:fe:aa:df:1e,normal,none,evt_002238
u_00203,user,2026-01-17 14:58:00,103.12.4.103,India,ticketing_portal,token,10.6,download > login > logout,linux-83-4e:23:bc:6d:18:b0,normal,none,evt_002239
u_00158,user,2026-01-17 18:01:00,103.221.205.206,India,source_repo,token,11.29,download > login > read_file > logout > download,android-52-8a:7f:15:9e:b8:ed,normal,none,evt_002240
s_00046,service_account,2026-01-17 19:33:00,34.155.6.172,United States,database,token,10.25,write_log > auth > api_call > api_call > api_call > write_log,android-56-77:29:b6:2a:6a:d6,normal,none,evt_002241
e_00039,edge_device,2026-01-17 20:35:00,88.163.122.45,Germany,vpn_gateway,token,2.7,connect > logout > logout > heartbeat > heartbeat,win-62-75:8b:c8:41:a2:df,normal,none,evt_002242
e_00030,edge_device,2026-01-17 20:55:00,103.129.11.136,India,vpn_gateway,token,11.5,connect > connect > read_sensor,win-60-02:92:79:77:ad:85,normal,none,evt_002243
e_00173,edge_device,2026-01-17 21:32:00,88.28.65.83,Germany,iot_hub,certificate,1.88,read_sensor > telemetry_push > telemetry_push > telemetry_push > logout > connect,ios-97-8a:26:73:16:ab:ac,normal,none,evt_002244
s_00120,service_account,2026-01-17 21:43:00,45.224.183.89,Singapore,source_repo,token,6.7,read_config > read_config > api_call > read_config,win-42-fe:7a:f5:a9:0a:34,normal,none,evt_002245
e_00234,edge_device,2026-01-17 21:45:00,103.25.179.208,India,api_gateway,token,13.35,logout > logout > connect > connect > connect,ios-69-2b:41:7c:82:2a:f2,normal,none,evt_002246
e_00170,edge_device,2026-01-17 21:46:00,88.222.80.197,Germany,api_gateway,token,11.87,telemetry_push > heartbeat > logout > connect > connect,android-30-f8:31:8c:ca:14:11,normal,none,evt_002247
e_00213,edge_device,2026-01-17 21:46:00,103.178.183.192,India,vpn_gateway,password,5.38,heartbeat > connect > heartbeat > telemetry_push > connect,win-14-7b:67:d9:95:c1:95,normal,none,evt_002248
e_00002,edge_device,2026-01-17 21:49:00,88.48.158.118,Germany,iot_hub,certificate,7.75,logout > logout > telemetry_push > read_sensor > heartbeat > read_sensor,ios-70-ec:be:5d:f7:69:53,normal,none,evt_002249
e_00112,edge_device,2026-01-17 22:02:00,88.200.91.114,Germany,vpn_gateway,token,4.23,read_sensor > heartbeat > connect,linux-68-59:8d:5e:52:f8:58,normal,none,evt_002250
s_00134,service_account,2026-01-17 22:16:00,34.76.41.72,United States,database,token,9.66,api_call > auth > logout > write_log > logout > write_log,win-26-2d:3b:77:57:64:b8,normal,none,evt_002251
s_00148,service_account,2026-01-17 22:33:00,34.33.102.196,United States,source_repo,certificate,4.94,write_log > auth > api_call > read_config > auth > read_config,linux-66-a8:79:12:fc:38:18,normal,none,evt_002252
s_00249,service_account,2026-01-17 22:45:00,103.84.19.127,India,database,token,10.03,write_log > read_config > auth > api_call > read_config,linux-70-86:36:51:86:1a:6a,normal,none,evt_002253
e_00084,edge_device,2026-01-17 22:51:00,88.242.190.161,Germany,iot_hub,certificate,10.19,heartbeat > read_sensor > logout > heartbeat > heartbeat,linux-43-1e:28:ea:00:52:ea,normal,none,evt_002254
s_00217,service_account,2026-01-17 23:10:00,34.210.20.4,United States,api_gateway,certificate,8.15,api_call > logout > write_log > auth,win-14-f7:ec:ee:e2:a6:85,normal,none,evt_002255
e_00156,edge_device,2026-01-17 23:11:00,88.50.11.207,Germany,vpn_gateway,certificate,3.24,read_sensor > logout > read_sensor > logout > telemetry_push > read_sensor,ios-90-1c:4b:fc:91:3f:4a,normal,none,evt_002256
e_00189,edge_device,2026-01-17 23:14:00,103.251.43.139,India,database,token,11.42,login > auth > list_resources > escalate > read_file > download,linux-14-6a:77:41:5f:80:0c,anomaly,lateral_movement,evt_002257
s_00049,service_account,2026-01-17 23:15:00,34.167.197.49,United States,ticketing_portal,token,12.26,auth > auth > read_config > api_call > read_config,android-40-ee:d8:54:7b:88:c4,normal,none,evt_002258
e_00096,edge_device,2026-01-17 23:37:00,5.75.48.98,UAE,iot_hub,certificate,0.67,connect > heartbeat > read_sensor > connect,linux-27-f2:27:06:6c:66:9e,normal,none,evt_002259
e_00170,edge_device,2026-01-17 23:59:00,88.135.36.16,Germany,source_repo,token,9.84,logout > connect > read_sensor,android-30-f8:31:8c:ca:14:11,normal,none,evt_002260
e_00181,edge_device,2026-01-18 00:03:00,5.170.66.152,UAE,api_gateway,certificate,7.24,connect > logout > connect,win-27-07:67:64:90:33:b6,normal,none,evt_002261
e_00030,edge_device,2026-01-18 00:10:00,103.6.147.195,India,ticketing_portal,token,7.12,heartbeat > logout > telemetry_push,win-60-02:92:79:77:ad:85,normal,none,evt_002262
e_00009,edge_device,2026-01-18 00:13:00,103.215.136.154,India,iot_hub,certificate,4.43,connect > heartbeat > read_sensor > heartbeat > logout,linux-90-20:74:b4:33:b8:4e,normal,none,evt_002263
e_00096,edge_device,2026-01-18 00:33:00,103.60.138.202,India,api_gateway,certificate,2.32,logout > logout > heartbeat > connect > read_sensor,linux-27-f2:27:06:6c:66:9e,normal,none,evt_002264
e_00189,edge_device,2026-01-18 00:34:00,103.60.57.231,India,vpn_gateway,token,4.98,telemetry_push > read_sensor > connect > read_sensor > logout > logout,linux-14-6a:77:41:5f:80:0c,normal,none,evt_002265
e_00112,edge_device,2026-01-18 00:38:00,88.2.199.109,Germany,api_gateway,token,4.21,read_sensor > connect > logout > heartbeat > read_sensor,linux-68-59:8d:5e:52:f8:58,normal,none,evt_002266
s_00038,service_account,2026-01-18 00:41:00,103.147.99.223,India,api_gateway,token,11.99,api_call > write_log > auth > read_config > api_call,linux-56-fa:bf:9c:82:0d:11,normal,none,evt_002267
s_00195,service_account,2026-01-18 00:42:00,103.104.238.173,India,api_gateway,token,10.37,logout > write_log > read_config > api_call > write_log > write_log,linux-36-d5:0f:78:5e:8b:41,normal,none,evt_002268
e_00191,edge_device,2026-01-18 00:45:00,103.69.6.125,India,api_gateway,password,11.74,logout > connect > read_sensor,linux-74-42:0f:56:99:2e:d0,normal,none,evt_002269
e_00083,edge_device,2026-01-18 00:50:00,103.220.203.215,India,api_gateway,certificate,8.65,logout > telemetry_push > heartbeat > heartbeat,ios-83-6f:5c:21:5c:20:2e,normal,none,evt_002270
s_00145,service_account,2026-01-18 01:00:00,103.138.145.176,India,database,token,6.76,write_log > write_log > read_config,win-86-de:8a:4e:19:9e:89,normal,none,evt_002271
s_00243,service_account,2026-01-18 01:06:00,103.178.209.23,India,ticketing_portal,certificate,3.19,write_log > auth > api_call > api_call,android-50-bd:39:fd:ce:d8:14,normal,none,evt_002272
u_00160,user,2026-01-18 01:08:00,45.144.194.117,Singapore,vpn_gateway,biometric,7.84,download > login > download > login > login > search,ios-12-37:91:f9:27:1b:f0,normal,none,evt_002273
s_00157,service_account,2026-01-18 01:34:00,45.228.200.29,Singapore,source_repo,certificate,4.62,read_config > read_config > write_log,ios-64-12:c0:72:0d:68:6f,normal,none,evt_002274
e_00032,edge_device,2026-01-18 01:40:00,88.43.199.26,Germany,vpn_gateway,token,4.4,connect > heartbeat > heartbeat,linux-95-25:16:ef:8e:70:bc,normal,none,evt_002275
s_00161,service_account,2026-01-18 01:56:00,103.114.6.254,India,api_gateway,token,7.55,read_config > read_config > logout > write_log > auth,win-94-80:28:c1:7d:d9:5c,normal,none,evt_002276
s_00223,service_account,2026-01-18 02:00:00,34.23.78.92,United States,api_gateway,token,10.87,write_log > write_log > write_log,ios-70-1d:bf:3f:84:ad:9a,normal,none,evt_002277
e_00170,edge_device,2026-01-18 02:01:00,88.58.244.56,Germany,api_gateway,token,11.02,read_sensor > telemetry_push > read_sensor > logout > read_sensor > logout,android-30-f8:31:8c:ca:14:11,normal,none,evt_002278
s_00102,service_account,2026-01-18 02:02:00,34.218.232.154,United States,ticketing_portal,certificate,0.5,write_log > write_log > auth > write_log > api_call,linux-46-38:a0:35:a6:c0:f6,normal,none,evt_002279
s_00076,service_account,2026-01-18 02:03:00,34.17.68.30,United States,payment_service,certificate,8.91,read_config > api_call > read_config > read_config,ios-10-9a:93:ef:81:77:11,normal,none,evt_002280
e_00170,edge_device,2026-01-18 02:15:00,88.55.69.60,Germany,iot_hub,token,10.28,read_sensor > read_sensor > connect,android-30-f8:31:8c:ca:14:11,normal,none,evt_002281
s_00219,service_account,2026-01-18 02:18:00,34.50.18.125,United States,ticketing_portal,token,8.45,auth > auth > api_call > auth > logout,linux-84-5c:25:05:3a:ea:8c,normal,none,evt_002282
s_00000,service_account,2026-01-18 02:38:00,34.154.53.85,United States,database,certificate,9.72,read_config > api_call > write_log > auth,android-73-c9:83:20:d6:73:80,normal,none,evt_002283
e_00181,edge_device,2026-01-18 02:46:00,103.234.214.116,India,iot_hub,certificate,13.73,logout > connect > connect > logout > telemetry_push,win-27-07:67:64:90:33:b6,normal,none,evt_002284
u_00067,user,2026-01-18 02:49:00,103.130.150.26,India,mailbox,token,11.09,search > logout > search,ios-89-c5:fe:db:4a:41:3f,normal,none,evt_002285
